G,Name,U+,Style,Tags
,cycle-one-2,e411,,
,cylinder,e415,,
,cylinder-2,e414,,
,damage-map,e417,,
,damage-map-2,e416,,
,dark-mode,e419,,
,dark-mode-2,e418,,
,dashboard,e41e,,
,dashboard-car,e41b,,
,dashboard-car-2,e41a,,
,dashboard-one,e41d,,
,dashboard-one-2,e41c,,
,dashboard-two,e41f,,
,data,e45e,,
,data-2,e420,,
,data-all,e422,,
,data-all-2,e421,,
,data-arrival,e424,,
,data-arrival-2,e423,,
,database-alert,e426,,
,database-alert-2,e425,,
,database-code,e428,,
,database-code-2,e427,,
,database-config,e42a,,
,database-config-2,e429,,
,database-download,e42c,,
,database-download-2,e42b,,
,database-enter,e42e,,
,database-enter-2,e42d,,
,database-fail,e430,,
,database-fail-2,e42f,,
,database-first,e432,,
,database-first-2,e431,,
,database-forbid,e434,,
,database-forbid-2,e433,,
,database-lock,e436,,
,database-lock-2,e435,,
,database-network,e43a,,
,database-network-2,e437,,
,database-network-point,e439,,
,database-network-point-2,e438,,
,database-point,e43c,,
,database-point-2,e43b,,
,database-position,e43e,,
,database-position-2,e43d,,
,database-power,e440,,
,database-power-2,e43f,,
,database-proportion,e442,,
,database-proportion-2,e441,,
,database-search,e444,,
,database-search-2,e443,,
,database-setting,e446,,
,database-setting-2,e445,,
,database-success,e448,,
,database-success-2,e447,,
,database-sync,e44a,,
,database-sync-2,e449,,
,database-time,e44c,,
,database-time-2,e44b,,
,data-display,e44e,,
,data-display-2,e44d,,
,data-file,e450,,
,data-file-2,e44f,,
,data-four,e452,,
,data-four-2,e451,,
,data-lock,e454,,
,data-lock-2,e453,,
,data-null,e455,,
,data-one,e457,,
,data-one-2,e456,,
,data-screen,e459,,
,data-screen-2,e458,,
,data-server,e45b,,
,data-server-2,e45a,,
,data-sheet,e45d,,
,data-sheet-2,e45c,,
,data-switching,e460,,
,data-switching-2,e45f,,
,data-three,e462,,
,data-three-2,e461,,
,data-two,e464,,
,data-two-2,e463,,
,data-user,e466,,
,data-user-2,e465,,
,date-comes-back,e467,,
,deadline-sort,e468,,
,death-star,e46a,,
,death-star-2,e469,,
,deeplink,e46b,,
,deer,e46d,,
,deer-2,e46c,,
,degree-hat,e46f,,
,degree-hat-2,e46e,,
,delete,e47b,,
,delete-2,e470,,
,delete-five,e472,,
,delete-five-2,e471,,
,delete-four,e474,,
,delete-four-2,e473,,
,delete-key,e476,,
,delete-key-2,e475,,
,delete-mode,e478,,
,delete-mode-2,e477,,
,delete-one,e47a,,
,delete-one-2,e479,,
,delete-themes,e47d,,
,delete-themes-2,e47c,,
,delete-three,e47f,,
,delete-three-2,e47e,,
,delete-two,e481,,
,delete-two-2,e480,,
,deposit,e482,,
,descend,e484,,
,descend-2,e483,,
,desk-lamp,e488,,
,desk-lamp-2,e485,,
,desk-lamp-one,e487,,
,desk-lamp-one-2,e486,,
,detection,e489,,
,devices,e48b,,
,devices-2,e48a,,
,diamond,e495,,
,diamond-2,e48c,,
,diamond-necklace,e48e,,
,diamond-necklace-2,e48d,,
,diamond-one,e490,,
,diamond-one-2,e48f,,
,diamond-ring,e492,,
,diamond-ring-2,e491,,
,diamonds,e494,,
,diamonds-2,e493,,
,diamond-three,e497,,
,diamond-three-2,e496,,
,diamond-two,e499,,
,diamond-two-2,e498,,
,dianziqian,e49a,,
,diapers-one,e49b,,
,difference-set,e49d,,
,difference-set-2,e49c,,
,digital-watches,e49f,,
,digital-watches-2,e49e,,
,direction,e4a5,,
,direction-2,e4a0,,
,direction-adjustment,e4a1,,
,direction-adjustment-three,e4a2,,
,direction-adjustment-two,e4a4,,
,direction-adjustment-two-2,e4a3,,
,disabaled-web,e4a7,,
,disabaled-web-2,e4a6,,
,disabled-computer,e4a8,,
,disabled-laptop,e4aa,,
,disabled-laptop-2,e4a9,,
,disabled-picture,e4ab,,
,disappointed-face,e4ad,,
,disappointed-face-2,e4ac,,
,discovery-index,e4af,,
,discovery-index-2,e4ae,,
,disk,e4b3,,
,disk-2,e4b0,,
,disk-one,e4b2,,
,disk-one-2,e4b1,,
,disk-two,e4b5,,
,disk-two-2,e4b4,,
,dislike,e4b6,,
,dislike-two,e4b8,,
,dislike-two-2,e4b7,,
,display,e4ba,,
,display-2,e4b9,,
,distortion,e4bb,,
,distraught-face,e4bd,,
,distraught-face-2,e4bc,,
,distribute-horizontally,e4bf,,
,distribute-horizontally-2,e4be,,
,distribute-horizontal-spacing,e4c1,,
,distribute-horizontal-spacing-2,e4c0,,
,distribute-vertically,e4c3,,
,distribute-vertically-2,e4c2,,
,distribute-vertical-spacing,e4c5,,
,distribute-vertical-spacing-2,e4c4,,
,dividing-line,e4c7,,
,dividing-line-one,e4c6,,
,diving,e4cd,,
,diving-2,e4c8,,
,diving-bottle,e4ca,,
,diving-bottle-2,e4c9,,
,diving-suit,e4cc,,
,diving-suit-2,e4cb,,
,division,e4cf,,
,division-2,e4ce,,
,dizzy-face,e4d1,,
,dizzy-face-2,e4d0,,
,doc-add,e4d3,,
,doc-add-2,e4d2,,
,doc-detail,e4d5,,
,doc-detail-2,e4d4,,
,doc-fail,e4d7,,
,doc-fail-2,e4d6,,
,doc-search,e4d9,,
,doc-search-2,e4d8,,
,doc-search-two,e4db,,
,doc-search-two-2,e4da,,
,doc-success,e4dd,,
,doc-success-2,e4dc,,
,document-folder,e4df,,
,document-folder-2,e4de,,
,dog,e4e1,,
,dog-2,e4e0,,
,dog-zodiac,e4e2,,
,dollar,e4e3,,
,dolphin,e4e5,,
,dolphin-2,e4e4,,
,dome,e4e8,,
,dome-light,e4e7,,
,dome-light-2,e4e6,,
,done-all,e4e9,,
,dongchedi,e4ea,,
,door-handle,e4ec,,
,door-handle-2,e4eb,,
,dot,e4ed,,
,double-bed,e4ef,,
,double-bed-2,e4ee,,
,double-down,e4f0,,
,double-left,e4f1,,
,double-right,e4f2,,
,double-up,e4f3,,
,doughnut,e4f5,,
,doughnut-2,e4f4,,
,down,e50a,,
,down-c,e4f7,,
,down-c-2,e4f6,,
,download,e4fe,,
,download-computer,e4f8,,
,download-four,e4fa,,
,download-four-2,e4f9,,
,download-laptop,e4fc,,
,download-laptop-2,e4fb,,
,download-one,e4fd,,
,download-three,e500,,
,download-three-2,e4ff,,
,download-two,e501,,
,download-web,e503,,
,download-web-2,e502,,
,down-one,e505,,
,down-one-2,e504,,
,down-picture,e506,,
,down-small,e507,,
,down-square,e509,,
,down-square-2,e508,,
,down-two,e50c,,
,down-two-2,e50b,,
,drag,e50e,,
,dragon-zodiac,e50d,,
,dribble,e510,,
,dribble-2,e50f,,
,drink,e512,,
,drink-2,e511,,
,drone,e516,,
,drone-2,e513,,
,drone-one,e515,,
,drone-one-2,e514,,
,dropbox,e518,,
,dropbox-2,e517,,
,drop-down-list,e519,,
,drop-shadow-down,e51b,,
,drop-shadow-down-2,e51a,,
,drop-shadow-left,e51d,,
,drop-shadow-left-2,e51c,,
,drop-shadow-right,e51f,,
,drop-shadow-right-2,e51e,,
,drop-shadow-up,e521,,
,drop-shadow-up-2,e520,,
,drumstick,e523,,
,drumstick-2,e522,,
,dubai,e524,,
,duck,e526,,
,duck-2,e525,,
,dumbbell,e528,,
,dumbbel-line,e527,,
,dvi,e52a,,
,dvi-2,e529,,
,eagle,e52c,,
,eagle-2,e52b,,
,earth,e52d,,
,ecg,e52e,,
,edit,e538,,
,edit-2,e52f,,
,editing,e531,,
,editing-2,e530,,
,edit-movie,e533,,
,edit-movie-2,e532,,
,edit-name,e535,,
,edit-name-2,e534,,
,edit-one,e536,,
,editor,e537,,
,edit-two,e53a,,
,edit-two-2,e539,,
,eeg,e53b,,
,effects,e53d,,
,effects-2,e53c,,
,efferent-four,e53e,,
,efferent-three,e53f,,
,egg,e545,,
,egg-2,e540,,
,egg-one,e542,,
,egg-one-2,e541,,
,eggplant,e544,,
,eggplant-2,e543,,
,eiffel-tower,e546,,
,eight-key,e548,,
,eight-key-2,e547,,
,electric-drill,e54a,,
,electric-drill-2,e549,,
,electric-iron,e54c,,
,electric-iron-2,e54b,,
,electric-wave,e54e,,
,electric-wave-2,e54d,,
,electrocardiogram,e550,,
,electrocardiogram-2,e54f,,
,electronic-door-lock,e552,,
,electronic-door-lock-2,e551,,
,electronic-locks-close,e554,,
,electronic-locks-close-2,e553,,
,electronic-locks-open,e556,,
,electronic-locks-open-2,e555,,
,electronic-pen,e558,,
,electronic-pen-2,e557,,
,elephant,e559,,
,elevator,e55b,,
,elevator-2,e55a,,
,email-block,e55d,,
,email-block-2,e55c,,
,email-delect,e55f,,
,email-delect-2,e55e,,
,email-down,e560,,
,email-fail,e561,,
,email-lock,e563,,
,email-lock-2,e562,,
,email-push,e564,,
,email-search,e566,,
,email-search-2,e565,,
,email-security,e568,,
,email-security-2,e567,,
,email-successfully,e569,,
,emotion-happy,e56b,,
,emotion-happy-2,e56a,,
,emotion-unhappy,e56d,,
,emotion-unhappy-2,e56c,,
,endless,e56e,,
,endocrine,e570,,
,endocrine-2,e56f,,
,endpoint-displacement,e572,,
,endpoint-displacement-2,e571,,
,endpoint-flat,e573,,
,endpoint-round,e574,,
,endpoint-square,e575,,
,end-time-sort,e576,,
,energy-socket,e578,,
,energy-socket-2,e577,,
,engineering-brand,e57a,,
,engineering-brand-2,e579,,
,engineering-vehicle,e57c,,
,engineering-vehicle-2,e57b,,
,english,e580,,
,english-2,e57d,,
,english-mustache,e57f,,
,english-mustache-2,e57e,,
,enquire,e582,,
,enquire-2,e581,,
,enter-key,e586,,
,enter-key-2,e583,,
,enter-key-one,e585,,
,enter-key-one-2,e584,,
,entertainment,e588,,
,entertainment-2,e587,,
,enter-the-keyboard,e58a,,
,enter-the-keyboard-2,e589,,
,envelope,e58c,,
,envelope-one,e58b,,
,equalizer,e58e,,
,equalizer-2,e58d,,
,equal-ratio,e590,,
,equal-ratio-2,e58f,,
,erase,e592,,
,erase-2,e591,,
,error,e597,,
,error-2,e593,,
,error-computer,e594,,
,error-picture,e595,,
,error-prompt,e596,,
,escalators,e599,,
,escalators-2,e598,,
,ethernet-off,e59b,,
,ethernet-off-2,e59a,,
,ethernet-on,e59d,,
,ethernet-on-2,e59c,,
,every-user,e59f,,
,every-user-2,e59e,,
,excel,e5a3,,
,excel-2,e5a0,,
,excel-one,e5a2,,
,excel-one-2,e5a1,,
,exchange,e5a8,,
,exchange-four,e5a5,,
,exchange-four-2,e5a4,,
,exchange-one,e5a7,,
,exchange-one-2,e5a6,,
,exchange-three,e5aa,,
,exchange-three-2,e5a9,,
,exchange-two,e5ac,,
,exchange-two-2,e5ab,,
,exclude-selection,e5ad,,
,exclusive-gateway,e5af,,
,exclusive-gateway-2,e5ae,,
,expand-down,e5b2,,
,expand-down-2,e5b0,,
,expand-down-one,e5b1,,
,expand-left,e5b5,,
,expand-left-2,e5b3,,
,expand-left-and-right,e5b4,,
,expand-right,e5b7,,
,expand-right-2,e5b6,,
,expand-text-input,e5b8,,
,expand-up,e5ba,,
,expand-up-2,e5b9,,
,expenses,e5bc,,
,expenses-one,e5bb,,
,experiment,e5c0,,
,experiment-2,e5bd,,
,experiment-one,e5bf,,
,experiment-one-2,e5be,,
,export,e5c1,,
,express-delivery,e5c3,,
,express-delivery-2,e5c2,,
,expressionless-face,e5c5,,
,expressionless-face-2,e5c4,,
,extend,e5c7,,
,extend-2,e5c6,,
,external-transmission,e5c8,,
,eyebrow,e5ca,,
,eyebrow-2,e5c9,,
,eyes,e5cc,,
,eyes-2,e5cb,,
,facebook,e5cf,,
,facebook-2,e5cd,,
,facebook-one,e5ce,,
,face-powder,e5d1,,
,face-powder-2,e5d0,,
,face-recognition,e5d2,,
,facetime,e5d4,,
,facetime-2,e5d3,,
,faceu,e5d6,,
,faceu-2,e5d5,,
,face-without-mouth,e5d8,,
,face-without-mouth-2,e5d7,,
,face-with-smiling-open-eyes,e5da,,
,face-with-smiling-open-eyes-2,e5d9,,
,facial-cleanser,e5dc,,
,facial-cleanser-2,e5db,,
,facial-mask,e5de,,
,facial-mask-2,e5dd,,
,factory-building,e5e0,,
,factory-building-2,e5df,,
,fail-picture,e5e1,,
,family,e5e3,,
,family-2,e5e2,,
,fan,e5e5,,
,fanqiexiaoshuo,e5e4,,
,feelgood,e5e9,,
,feelgood-2,e5e6,,
,feelgood-one,e5e8,,
,feelgood-one-2,e5e7,,
,f-eight-key,e5eb,,
,f-eight-key-2,e5ea,,
,feiyu,e5ec,,
,female,e5ee,,
,female-2,e5ed,,
,fence-one,e5ef,,
,fence-two,e5f0,,
,ferris-wheel,e5f2,,
,ferris-wheel-2,e5f1,,
,f-five-key,e5f4,,
,f-five-key-2,e5f3,,
,f-four-key,e5f6,,
,f-four-key-2,e5f5,,
,figma,e5fe,,
,figma-2,e5f7,,
,figma-component,e5f9,,
,figma-component-2,e5f8,,
,figma-flatten-selection,e5fa,,
,figma-mask,e5fc,,
,figma-mask-2,e5fb,,
,figma-reset-instance,e5fd,,
,file-addition,e601,,
,file-addition-2,e5ff,,
,file-addition-one,e600,,
,file-cabinet,e603,,
,file-cabinet-2,e602,,
,file-code,e606,,
,file-code-2,e604,,
,file-code-one,e605,,
,file-collection,e60a,,
,file-collection-2,e607,,
,file-collection-one,e609,,
,file-collection-one-2,e608,,
,file-conversion,e60e,,
,file-conversion-2,e60b,,
,file-conversion-one,e60d,,
,file-conversion-one-2,e60c,,
,file-date,e612,,
,file-date-2,e60f,,
,file-date-one,e611,,
,file-date-one-2,e610,,
,file-display,e616,,
,file-display-2,e613,,
,file-display-one,e615,,
,file-display-one-2,e614,,
,file-doc,e617,,
,file-editing,e61b,,
,file-editing-2,e618,,
,file-editing-one,e61a,,
,file-editing-one-2,e619,,
,file-excel,e61d,,
,file-excel-2,e61c,,
,file-failed,e620,,
,file-failed-2,e61e,,
,file-failed-one,e61f,,
,file-focus,e624,,
,file-focus-2,e621,,
,file-focus-one,e623,,
,file-focus-one-2,e622,,
,file-gif,e626,,
,file-gif-2,e625,,
,file-hash,e62a,,
,file-hash-2,e627,,
,file-hash-one,e629,,
,file-hash-one-2,e628,,
,file-hiding,e62d,,
,file-hiding-2,e62b,,
,file-hiding-one,e62c,,
,file-jpg,e62f,,
,file-jpg-2,e62e,,
,file-lock,e633,,
,file-lock-2,e630,,
,file-lock-one,e632,,
,file-lock-one-2,e631,,
,file-music,e637,,
,file-music-2,e634,,
,file-music-one,e636,,
,file-music-one-2,e635,,
,file-pdf,e63a,,
,file-pdf-2,e638,,
,file-pdf-one,e639,,
,file-ppt,e63b,,
,file-protection,e63f,,
,file-protection-2,e63c,,
,file-protection-one,e63e,,
,file-protection-one-2,e63d,,
,file-quality,e643,,
,file-quality-2,e640,,
,file-quality-one,e642,,
,file-quality-one-2,e641,,
,file-question,e645,,
,file-question-2,e644,,
,file-removal,e648,,
,file-removal-2,e646,,
,file-removal-one,e647,,
,file-search,e64c,,
,file-search-2,e649,,
,file-search-one,e64b,,
,file-search-one-2,e64a,,
,file-search-two,e64e,,
,file-search-two-2,e64d,,
,file-settings,e652,,
,file-settings-2,e64f,,
,file-settings-one,e651,,
,file-settings-one-2,e650,,
,file-staff,e656,,
,file-staff-2,e653,,
,file-staff-one,e655,,
,file-staff-one-2,e654,,
,file-success,e659,,
,file-success-2,e657,,
,file-success-one,e658,,
,file-text,e65c,,
,file-text-2,e65a,,
,file-text-one,e65b,,
,file-tips,e65f,,
,file-tips-2,e65d,,
,file-tips-one,e65e,,
,file-txt,e662,,
,file-txt-2,e660,,
,file-txt-one,e661,,
,file-withdrawal,e665,,
,file-withdrawal-2,e663,,
,file-withdrawal-one,e664,,
,file-word,e667,,
,file-word-2,e666,,
,file-zip,e668,,
,fill,e66a,,
,fill-2,e669,,
,film,e66b,,
,filter,e66e,,
,filter-2,e66c,,
,filter-one,e66d,,
,finance,e670,,
,finance-2,e66f,,
,financing,e674,,
,financing-2,e671,,
,financing-one,e673,,
,financing-one-2,e672,,
,financing-two,e676,,
,financing-two-2,e675,,
,find,e679,,
,find-2,e677,,
,find-one,e678,,
,fingernail,e67b,,
,fingernail-2,e67a,,
,fire,e681,,
,fire-2,e67c,,
,fire-extinguisher,e680,,
,fire-extinguisher-2,e67d,,
,fire-extinguisher-one,e67f,,
,fire-extinguisher-one-2,e67e,,
,fire-two,e682,,
,fireworks,e684,,
,fireworks-2,e683,,
,first-aid-kit,e686,,
,first-aid-kit-2,e685,,
,fish,e68b,,
,fish-2,e687,,
,fishing,e688,,
,fish-one,e68a,,
,fish-one-2,e689,,
,fitness,e68c,,
,five-ellipses,e68d,,
,five-key,e68f,,
,five-key-2,e68e,,
,five-star-badge,e691,,
,five-star-badge-2,e690,,
,flag,e693,,
,flag-2,e692,,
,flashlamp,e695,,
,flashlamp-2,e694,,
,flashlight,e697,,
,flashlight-2,e696,,
,flash-payment,e699,,
,flash-payment-2,e698,,
,flask,e69b,,
,flask-2,e69a,,
,flight-airflow,e69d,,
,flight-airflow-2,e69c,,
,flight-safety,e69f,,
,flight-safety-2,e69e,,
,flip-camera,e6a1,,
,flip-camera-2,e6a0,,
,flip-horizontally,e6a3,,
,flip-horizontally-2,e6a2,,
,flip-vertically,e6a5,,
,flip-vertically-2,e6a4,,
,float,e6a7,,
,float-2,e6a6,,
,floor-tile,e6a8,,
,fm,e6aa,,
,fm-2,e6a9,,
,f-nine-key,e6ac,,
,f-nine-key-2,e6ab,,
,f-n-key,e6ae,,
,f-n-key-2,e6ad,,
,focus,e6b2,,
,focus-2,e6af,,
,focus-one,e6b1,,
,focus-one-2,e6b0,,
,fog,e6b3,,
,folder,e6ed,,
,folder-2,e6b4,,
,folder-block,e6b8,,
,folder-block-2,e6b5,,
,folder-block-one,e6b7,,
,folder-block-one-2,e6b6,,
,folder-close,e6ba,,
,folder-close-2,e6b9,,
,folder-code,e6bd,,
,folder-code-2,e6bb,,
,folder-code-one,e6bc,,
,folder-conversion,e6c0,,
,folder-conversion-2,e6be,,
,folder-conversion-one,e6bf,,
,folder-download,e6c2,,
,folder-download-2,e6c1,,
,folder-failed,e6c5,,
,folder-failed-2,e6c3,,
,folder-failed-one,e6c4,,
,folder-focus,e6c9,,
,folder-focus-2,e6c6,,
,folder-focus-one,e6c8,,
,folder-focus-one-2,e6c7,,
,folder-lock,e6cd,,
,folder-lock-2,e6ca,,
,folder-lock-one,e6cc,,
,folder-lock-one-2,e6cb,,
,folder-minus,e6cf,,
,folder-minus-2,e6ce,,
,folder-music,e6d3,,
,folder-music-2,e6d0,,
,folder-music-one,e6d2,,
,folder-music-one-2,e6d1,,
,folder-one,e6d5,,
,folder-one-2,e6d4,,
,folder-open,e6d7,,
,folder-open-2,e6d6,,
,folder-plus,e6d9,,
,folder-plus-2,e6d8,,
,folder-protection,e6dd,,
,folder-protection-2,e6da,,
,folder-protection-one,e6dc,,
,folder-protection-one-2,e6db,,
,folder-quality,e6e1,,
,folder-quality-2,e6de,,
,folder-quality-one,e6e0,,
,folder-quality-one-2,e6df,,
,folder-search,e6e5,,
,folder-search-2,e6e2,,
,folder-search-one,e6e4,,
,folder-search-one-2,e6e3,,
,folder-settings,e6e9,,
,folder-settings-2,e6e6,,
,folder-settings-one,e6e8,,
,folder-settings-one-2,e6e7,,
,folder-success,e6ec,,
,folder-success-2,e6ea,,
,folder-success-one,e6eb,,
,folder-upload,e6ef,,
,folder-upload-2,e6ee,,
,folder-withdrawal,e6f2,,
,folder-withdrawal-2,e6f0,,
,folder-withdrawal-one,e6f1,,
,fold-up-one,e6f3,,
,follow-up-date-sort,e6f4,,
,f-one-key,e6f6,,
,f-one-key-2,e6f5,,
,font-search,e6f8,,
,font-search-2,e6f7,,
,font-size,e6f9,,
,font-size-two,e6fa,,
,foot,e6fc,,
,football,e6fb,,
,forbid,e6fe,,
,forbid-2,e6fd,,
,fork,e702,,
,fork-2,e6ff,,
,fork-spoon,e701,,
,fork-spoon-2,e700,,
,form,e709,,
,form-2,e703,,
,format,e707,,
,format-2,e704,,
,format-brush,e706,,
,format-brush-2,e705,,
,form-one,e708,,
,formula,e70a,,
,foundation-makeup,e70c,,
,foundation-makeup-2,e70b,,
,four-arrows,e70e,,
,four-arrows-2,e70d,,
,four-key,e710,,
,four-key-2,e70f,,
,four-leaves,e711,,
,four-point-connection,e713,,
,four-point-connection-2,e712,,
,four-round-point-connection,e715,,
,four-round-point-connection-2,e714,,
,foursquare,e717,,
,foursquare-2,e716,,
,freeze-column,e718,,
,freeze-line,e719,,
,freezing-line-column,e71a,,
,french-fries,e71c,,
,french-fries-2,e71b,,
,friends-circle,e71e,,
,friends-circle-2,e71d,,
,frigate,e720,,
,frigate-2,e71f,,
,frog,e722,,
,frog-2,e721,,
,frowning-face-whit-open-mouth,e724,,
,frowning-face-whit-open-mouth-2,e723,,
,fruiter,e726,,
,fruiter-2,e725,,
,f-seven-key,e728,,
,f-seven-key-2,e727,,
,f-six-key,e72a,,
,f-six-key-2,e729,,
,f-three-key,e72c,,
,f-three-key-2,e72b,,
,f-two-key,e72e,,
,f-two-key-2,e72d,,
,full-dress-longuette,e730,,
,full-dress-longuette-2,e72f,,
,full-screen,e734,,
,full-screen-one,e731,,
,full-screen-play,e733,,
,full-screen-play-2,e732,,
,full-screen-two,e735,,
,full-selection,e737,,
,full-selection-2,e736,,
,fullwidth,e738,,
,funds,e739,,
,future-build-one,e73a,,
,future-build-three,e73b,,
,future-build-two,e73c,,
,f-zero-key,e73e,,
,f-zero-key-2,e73d,,
,game,e74c,,
,game-2,e73f,,
,game-console,e743,,
,game-console-2,e740,,
,game-console-one,e742,,
,game-console-one-2,e741,,
,game-emoji,e745,,
,game-emoji-2,e744,,
,game-handle,e747,,
,game-handle-2,e746,,
,gamepad,e749,,
,gamepad-2,e748,,
,game-ps,e74b,,
,game-ps-2,e74a,,
,game-three,e74e,,
,game-three-2,e74d,,
,game-two,e750,,
,game-two-2,e74f,,
,garage,e751,,
,garlic,e752,,
,gas,e754,,
,gas-2,e753,,
,gastrointestinal,e755,,
,gate,e759,,
,gate-2,e756,,
,gate-machine,e758,,
,gate-machine-2,e757,,
,gauze,e75b,,
,gauze-2,e75a,,
,gavel,e75d,,
,gavel-2,e75c,,
,gemini,e75e,,
,general-branch,e760,,
,general-branch-2,e75f,,
,geometric-flowers,e761,,
,germs,e763,,
,germs-2,e762,,
,ghost,e765,,
,ghost-2,e764,,
,gift,e76b,,
,gift-2,e766,,
,gift-bag,e768,,
,gift-bag-2,e767,,
,gift-box,e76a,,
,gift-box-2,e769,,
,girl,e76f,,
,girl-2,e76c,,
,girl-one,e76e,,
,girl-one-2,e76d,,
,girl-two,e771,,
,girl-two-2,e770,,
,github,e773,,
,github-one,e772,,
,gitlab,e775,,
,gitlab-2,e774,,
,glasses,e779,,
,glasses-2,e776,,
,glasses-one,e778,,
,glasses-one-2,e777,,
,glasses-three,e77b,,
,glasses-three-2,e77a,,
,globe,e77d,,
,globe-2,e77c,,
,glove,e77f,,
,glove-2,e77e,,
,go-ahead,e780,,
,goblet,e787,,
,goblet-2,e781,,
,goblet-cracking,e783,,
,goblet-cracking-2,e782,,
,goblet-full,e785,,
,goblet-full-2,e784,,
,goblet-one,e786,,
,go-end,e788,,
,gold-medal,e78a,,
,gold-medal-2,e789,,
,gold-medal-two,e78c,,
,gold-medal-two-2,e78b,,
,golf-course,e78e,,
,golf-course-2,e78d,,
,gongfu,e790,,
,gongfu-2,e78f,,
,google,e794,,
,google-2,e791,,
,google-ads,e793,,
,google-ads-2,e792,,
,go-on,e795,,
,gopro,e797,,
,gopro-2,e796,,
,go-start,e798,,
,gps,e79a,,
,gps-2,e799,,
,graphic-design,e79c,,
,graphic-design-2,e79b,,
,graphic-design-two,e79e,,
,graphic-design-two-2,e79d,,
,graphic-stitching,e7a1,,
,graphic-stitching-four,e7a0,,
,graphic-stitching-four-2,e79f,,
,graphic-stitching-three,e7a3,,
,graphic-stitching-three-2,e7a2,,
,great-wall,e7a4,,
,green-house,e7a6,,
,green-house-2,e7a5,,
,green-new-energy,e7a8,,
,green-new-energy-2,e7a7,,
,grid-four,e7a9,,
,grid-nine,e7aa,,
,grid-sixteen,e7ab,,
,grid-three,e7ac,,
,grid-two,e7ad,,
,grimacing-face,e7af,,
,grimacing-face-2,e7ae,,
,grinning-face,e7b1,,
,grinning-face-2,e7b0,,
,grinning-face-with-open-mouth,e7b3,,
,grinning-face-with-open-mouth-2,e7b2,,
,grinning-face-with-squinting-eyes,e7b5,,
,grinning-face-with-squinting-eyes-2,e7b4,,
,grinning-face-with-tightly-closed-eyes,e7b9,,
,grinning-face-with-tightly-closed-eyes-2,e7b6,,
,grinning-face-with-tightly-closed-eyes-open-mouth,e7b8,,
,grinning-face-with-tightly-closed-eyes-open-mouth-2,e7b7,,
,group,e7bb,,
,group-2,e7ba,,
,guide-board,e7bd,,
,guide-board-2,e7bc,,
,gymnastics,e7c1,,
,gymnastics-2,e7be,,
,gymnastics-one,e7c0,,
,gymnastics-one-2,e7bf,,
,h,e874,,
,h1,e7c2,,
,h2,e7c3,,
,h3,e7c4,,
,hair-brush,e7c5,,
,hair-clip,e7c6,,
,hair-dryer,e7ca,,
,hair-dryer-2,e7c7,,
,hair-dryer-one,e7c9,,
,hair-dryer-one-2,e7c8,,
,halo,e7cc,,
,halo-2,e7cb,,
,hamburger,e7d1,,
,hamburger-2,e7cd,,
,hamburger-button,e7ce,,
,hamburger-one,e7d0,,
,hamburger-one-2,e7cf,,
,hammer-and-anvil,e7d3,,
,hammer-and-anvil-2,e7d2,,
,handbag,e7d5,,
,handbag-2,e7d4,,
,hand-cream,e7d7,,
,hand-cream-2,e7d6,,
,handheld,e7d9,,
,handheld-2,e7d8,,
,handle-a,e7db,,
,handle-a-2,e7da,,
,handle-b,e7dd,,
,handle-b-2,e7dc,,
,handle-c,e7df,,
,handle-c-2,e7de,,
,handle-down,e7e1,,
,handle-down-2,e7e0,,
,handle-left,e7e3,,
,handle-left-2,e7e2,,
,handle-right,e7e5,,
,handle-right-2,e7e4,,
,handle-round,e7e7,,
,handle-round-2,e7e6,,
,handle-square,e7e9,,
,handle-square-2,e7e8,,
,handle-triangle,e7eb,,
,handle-triangle-2,e7ea,,
,handle-up,e7ed,,
,handle-up-2,e7ec,,
,handle-x,e7ef,,
,handle-x-2,e7ee,,
,handle-y,e7f1,,
,handle-y-2,e7f0,,
,handle-z,e7f3,,
,handle-z-2,e7f2,,
,hand-painted-plate,e7f5,,
,hand-painted-plate-2,e7f4,,
,hands,e7f7,,
,hands-2,e7f6,,
,handwashing,e7fb,,
,handwashing-2,e7f8,,
,handwashing-fluid,e7fa,,
,handwashing-fluid-2,e7f9,,
,hanfu-chinese-style,e7fc,,
,hanger,e7ff,,
,hanger-2,e7fd,,
,hanger-one,e7fe,,
,hanger-two,e801,,
,hanger-two-2,e800,,
,hard-disk,e805,,
,hard-disk-2,e802,,
,hard-disk-one,e804,,
,hard-disk-one-2,e803,,
,harm,e807,,
,harm-2,e806,,
,hashtag-key,e809,,
,hashtag-key-2,e808,,
,hat,e80b,,
,hat-2,e80a,,
,hdd,e80d,,
,hdd-2,e80c,,
,hdmi-cable,e80f,,
,hdmi-cable-2,e80e,,
,hdmi-connector,e811,,
,hdmi-connector-2,e810,,
,headphone-sound,e813,,
,headphone-sound-2,e812,,
,headset,e817,,
,headset-2,e814,,
,headset-one,e816,,
,headset-one-2,e815,,
,headset-two,e819,,
,headset-two-2,e818,,
,headwear,e81b,,
,headwear-2,e81a,,
,health,e81f,,
,health-2,e81c,,
,health-products,e81e,,
,health-products-2,e81d,,
,healthy-recognition,e821,,
,healthy-recognition-2,e820,,
,heart,e826,,
,heart-ballon,e823,,
,heart-ballon-2,e822,,
,heartbeat,e824,,
,heart-rate,e825,,
,heater-resistor,e828,,
,heater-resistor-2,e827,,
