G,Name,U+,Style,Tags
,windows8-original,e31b,,
,windows8-original-wordmark,e31c,,
,woocommerce-plain,e31d,,
,woocommerce-plain-wordmark,e31e,,
,wordpress-plain,e31f,,
,wordpress-plain-wordmark,e320,,
,xamarin-original,e321,,
,xamarin-original-wordmark,e322,,
,xcode-plain,e323,,
,xd-plain,e324,,
,xml-plain,e325,,
,yaml-plain,e326,,
,yarn-original,e327,,
,yarn-original-wordmark,e328,,
,yii-plain,e329,,
,yii-plain-wordmark,e32a,,
,yugabytedb-plain,e32b,,
,yugabytedb-plain-wordmark,e32c,,
,yunohost-plain,e32d,,
,zend-original,e32e,,
,zend-original-wordmark,e32f,,
,zig-original,e330,,
,zig-plain-wordmark,e331,,
